iter	F1	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
314	0.890961844	0.3777392956	0.8077490376	0.2960592118	0.9932885906	0.9932885906
315	0.8910960885	0.3772049319	0.8079697438	0.2963556268	0.9932885906	0.9932885906
316	0.8913646988	0.3766503075	0.808411518	0.2969502408	0.9932885906	0.9932885906
317	0.8918486058	0.376091212	0.8092079303	0.2980265807	0.9932885906	0.9932885906
318	0.8922522632	0.3754669429	0.8098728068	0.2989295092	0.9932885906	0.9932885906
319	0.8925215711	0.3750185088	0.8103166652	0.2995345072	0.9932885906	0.9932885906
320	0.8929797679	0.3743822779	0.811072342	0.3005686434	0.9932885906	0.9932885906
321	0.8934384355	0.3735749177	0.8118294295	0.301609945	0.9932885906	0.9932885906
322	0.8937894993	0.3728815346	0.8124093332	0.3024111157	0.9932885906	0.9932885906
323	0.8948714281	0.3719640158	0.8141988599	0.3049031726	0.9932885906	0.9932885906
324	0.8952507222	0.3714619244	0.8148270582	0.305785124	0.9932885906	0.9932885906
325	0.8951965177	0.3713738053	0.8147372563	0.3056588187	0.9932885906	0.9932885906
326	0.8956845952	0.3706725013	0.8155461872	0.3067993367	0.9932885906	0.9932885906
327	0.8966702999	0.3700214898	0.8167283886	0.3084774005	0.9939597315	0.9939597315
328	0.8972956823	0.3694156164	0.8177666683	0.3099623273	0.9939597315	0.9939597315
329	0.897949186	0.368750576	0.8188529088	0.311527135	0.9939597315	0.9939597315
330	0.8991077886	0.3678055646	0.8198688744	0.3130012664	0.9953020134	0.9953020134
331	0.8993199126	0.3671648178	0.8206780608	0.3141827433	0.9946308725	0.9946308725
332	0.8996751344	0.3664964265	0.8212698791	0.3150510204	0.9946308725	0.9946308725
333	0.9002221778	0.3658938564	0.8221820374	0.3163962425	0.9946308725	0.9946308725
334	0.900495949	0.3652708234	0.8226388767	0.3170731707	0.9946308725	0.9946308725
335	0.9006055041	0.3647594737	0.8228217547	0.3173447537	0.9946308725	0.9946308725
336	0.9007372293	0.3642027536	0.8235018076	0.3183576956	0.9939597315	0.9939597315
337	0.901373137	0.3634536407	0.8241041804	0.3192589401	0.9946308725	0.9946308725
338	0.9018398386	0.3628698576	0.8248847482	0.3204324324	0.9946308725	0.9946308725
339	0.9019771957	0.3624024113	0.8251146085	0.3207792208	0.9946308725	0.9946308725
340	0.9028060993	0.3618009185	0.8260401179	0.3221811862	0.9953020134	0.9953020134
341	0.9029674038	0.3612290238	0.8267733915	0.3232984293	0.9946308725	0.9946308725
342	0.9031877453	0.3603790181	0.8271429161	0.3238636364	0.9946308725	0.9946308725
343	0.9030738584	0.359660457	0.8274164047	0.3242828991	0.9939597315	0.9939597315
344	0.9038462283	0.3587145747	0.8287140809	0.3262833223	0.9939597315	0.9939597315
345	0.9044291731	0.358284518	0.8292276622	0.3270801148	0.9946308725	0.9946308725
346	0.9049820148	0.3574859829	0.830157593	0.3285302594	0.9946308725	0.9946308725
347	0.9054801505	0.3569349249	0.8309963159	0.3298464278	0.9946308725	0.9946308725
348	0.9056463177	0.3562199492	0.8312762669	0.3302874972	0.9946308725	0.9946308725
349	0.9061435356	0.3556376216	0.8325847919	0.3323608618	0.9939597315	0.9939597315
350	0.9067544198	0.3550805534	0.8336168332	0.3340099233	0.9939597315	0.9939597315
351	0.9069767637	0.3543215889	0.8339927556	0.3346136466	0.9939597315	0.9939597315
352	0.9071714041	0.3538040145	0.834321966	0.3351436977	0.9939597315	0.9939597315
353	0.9075331009	0.3532374854	0.8349340466	0.3361325465	0.9939597315	0.9939597315
354	0.9078393774	0.3527549029	0.835452663	0.3369738339	0.9939597315	0.9939597315
355	0.9082297293	0.3521574265	0.8356397544	0.3372781065	0.9946308725	0.9946308725
356	0.9086199069	0.3517750734	0.8363005937	0.3383561644	0.9946308725	0.9946308725
357	0.9088151214	0.3514635629	0.8366314055	0.3388977818	0.9946308725	0.9946308725
358	0.9088988105	0.3511768432	0.836773262	0.3391304348	0.9946308725	0.9946308725
359	0.9087315401	0.3506777515	0.8369650349	0.3394453358	0.9939597315	0.9939597315
360	0.9095136221	0.3499345039	0.8382928591	0.3416378316	0.9939597315	0.9939597315
361	0.9100441076	0.3494954961	0.8387168013	0.3423423423	0.9946308725	0.9946308725
362	0.9105198338	0.3490304752	0.8395253094	0.3436920223	0.9946308725	0.9946308725
363	0.9107718903	0.3483457758	0.8399539745	0.3444108761	0.9946308725	0.9946308725
364	0.9109680307	0.347991122	0.8402876834	0.344972067	0.9946308725	0.9946308725
365	0.9115269129	0.3473885504	0.8407597195	0.3457682443	0.9953020134	0.9953020134
366	0.9115829994	0.3471210986	0.8408551564	0.3459295545	0.9953020134	0.9953020134
367	0.9118074149	0.3465823917	0.8412371209	0.3465763029	0.9953020134	0.9953020134
368	0.9121161666	0.3463080514	0.841762889	0.3474695408	0.9953020134	0.9953020134
369	0.9124532251	0.3458803508	0.8423372043	0.3484492481	0.9953020134	0.9953020134
370	0.9123127538	0.3454446855	0.842097811	0.3480403661	0.9953020134	0.9953020134
371	0.9126780693	0.3448087989	0.8427205167	0.3491054614	0.9953020134	0.9953020134
372	0.9133251139	0.3441753324	0.8438244858	0.3510059172	0.9953020134	0.9953020134
373	0.9136630667	0.3434709526	0.8444016186	0.3520056967	0.9953020134	0.9953020134
374	0.914702518	0.3429394053	0.8456945029	0.3542611602	0.9959731544	0.9959731544
375	0.9144808195	0.3425801552	0.845799621	0.3544455067	0.9953020134	0.9953020134
376	0.9146219594	0.3420511953	0.8460411239	0.354869586	0.9953020134	0.9953020134
377	0.9156629465	0.3414280832	0.8473379272	0.3571600481	0.9959731544	0.9959731544
378	0.9164270777	0.3408147406	0.8486475565	0.359496124	0.9959731544	0.9959731544
379	0.9168237962	0.3402527021	0.8493282186	0.3607194944	0.9959731544	0.9959731544
380	0.917079011	0.3397399429	0.849766364	0.3615103532	0.9959731544	0.9959731544
381	0.9170222843	0.3395812465	0.8496689593	0.3613343073	0.9959731544	0.9959731544
382	0.9174479055	0.338831594	0.8504000393	0.3626588465	0.9959731544	0.9959731544
383	0.9178455085	0.3382165937	0.8510835166	0.3639038744	0.9959731544	0.9959731544
384	0.9185495901	0.3373602585	0.8518042133	0.3652238072	0.9966442953	0.9966442953
385	0.918748692	0.3370448078	0.8521467131	0.3658536585	0.9966442953	0.9966442953
386	0.9188055941	0.3364375022	0.8522446207	0.3660340153	0.9966442953	0.9966442953
387	0.9189763427	0.3359692972	0.8525384788	0.366576154	0.9966442953	0.9966442953
388	0.9188979773	0.3352909139	0.8528951494	0.3672358327	0.9959731544	0.9959731544
389	0.9187556107	0.3350378671	0.8526498836	0.3667820069	0.9959731544	0.9959731544
390	0.9196599725	0.3347513293	0.8537159402	0.3687608642	0.9966442953	0.9966442953
391	0.9197454977	0.3331841306	0.8538633516	0.3690357853	0.9966442953	0.9966442953
392	0.9198672411	0.3323898988	0.8545667062	0.3703518842	0.9959731544	0.9959731544
393	0.92040172	0.3319153574	0.8549951992	0.3711572107	0.9966442953	0.9966442953
394	0.9204097796	0.3316622096	0.8555036684	0.372116349	0.9959731544	0.9959731544
395	0.9207527654	0.3309700359	0.8560964934	0.3732394366	0.9959731544	0.9959731544
396	0.9214593491	0.3302229495	0.8568223073	0.3746215943	0.9966442953	0.9966442953
397	0.9218028862	0.3298257522	0.857416561	0.3757591093	0.9966442953	0.9966442953
398	0.921811916	0.3293434001	0.8579295534	0.3767453668	0.9959731544	0.9959731544
399	0.9223186723	0.3287635545	0.8583094889	0.3774783935	0.9966442953	0.9966442953
400	0.9227202385	0.3282575803	0.8590052751	0.3788265306	0.9966442953	0.9966442953
401	0.9230360002	0.3276031745	0.8595527562	0.3798925556	0.9966442953	0.9966442953
402	0.923237052	0.3269343814	0.8599015168	0.3805740646	0.9966442953	0.9966442953
403	0.9235531676	0.3264632274	0.8604501412	0.3816499614	0.9966442953	0.9966442953
404	0.9236394185	0.3261187377	0.8605998876	0.3819444444	0.9966442953	0.9966442953
405	0.9238694997	0.3255210842	0.8609994662	0.3827319588	0.9966442953	0.9966442953
406	0.9240996955	0.3251064492	0.861399416	0.3835227273	0.9966442953	0.9966442953
407	0.924358803	0.3244841713	0.861849804	0.3844162568	0.9966442953	0.9966442953
408	0.9245316221	0.3240086326	0.8621503243	0.3850142598	0.9966442953	0.9966442953
409	0.9251658453	0.3233941159	0.8632540277	0.3872229465	0.9966442953	0.9966442953
410	0.9252235451	0.3230835281	0.8633545045	0.3874249935	0.9966442953	0.9966442953
411	0.9254544163	0.3225633084	0.8637566457	0.3882352941	0.9966442953	0.9966442953
412	0.9260320987	0.3218866444	0.8647636397	0.3902759527	0.9966442953	0.9966442953
413	0.9263212104	0.3214334785	0.8652680177	0.3913043478	0.9966442953	0.9966442953
414	0.9268131149	0.3211192126	0.866126812	0.3930651138	0.9966442953	0.9966442953
415	0.9272475823	0.3204645875	0.8668859885	0.3946319426	0.9966442953	0.9966442953
416	0.9273635091	0.3197855883	0.8670886604	0.3950518755	0.9966442953	0.9966442953
417	0.9273635091	0.3191777998	0.8670886604	0.3950518755	0.9966442953	0.9966442953
418	0.9275084584	0.3185314654	0.8673421336	0.3955780501	0.9966442953	0.9966442953
419	0.9276534529	0.3178752196	0.8675957551	0.3961056282	0.9966442953	0.9966442953
420	0.9278855385	0.3176718941	0.868001858	0.3969526864	0.9966442953	0.9966442953
421	0.9281177403	0.3172355349	0.8684083413	0.3978033753	0.9966442953	0.9966442953
422	0.928204846	0.3169831433	0.8685608707	0.3981233244	0.9966442953	0.9966442953
423	0.928204846	0.3165778155	0.8685608707	0.3981233244	0.9966442953	0.9966442953
424	0.9286987535	0.3160585122	0.8694262171	0.3999461352	0.9966442953	0.9966442953
425	0.9283345936	0.3154569272	0.8692987491	0.3996768112	0.9959731544	0.9959731544
426	0.9290326932	0.3149713916	0.870523821	0.4022770398	0.9959731544	0.9959731544
427	0.9290909156	0.3146132947	0.8706260662	0.4024952536	0.9959731544	0.9959731544
428	0.9292066709	0.3141516048	0.8718581369	0.4051394204	0.9946308725	0.9946308725
429	0.9290317465	0.313531327	0.87155019	0.4044759825	0.9946308725	0.9946308725
430	0.9293524916	0.3130137585	0.8721149255	0.4056939502	0.9946308725	0.9946308725
431	0.9296297479	0.3126383904	0.872087456	0.4056345733	0.9953020134	0.9953020134
432	0.9297756029	0.3124271386	0.8723442065	0.4061900849	0.9953020134	0.9953020134
433	0.9300966453	0.3119415584	0.87290959	0.4074175824	0.9953020134	0.9953020134
434	0.9298486244	0.3117473179	0.8729891396	0.4075907591	0.9946308725	0.9946308725
435	0.9299654386	0.3113192496	0.8731950918	0.4080396476	0.9946308725	0.9946308725
436	0.9301114975	0.3109067099	0.8734526688	0.4086021505	0.9946308725	0.9946308725
437	0.9302868288	0.3104866623	0.8737619618	0.4092792046	0.9946308725	0.9946308725
438	0.9305207067	0.3099966229	0.8741746933	0.4101854415	0.9946308725	0.9946308725
439	0.9305791946	0.3094381152	0.8742779371	0.4104126281	0.9946308725	0.9946308725
440	0.9312366749	0.3090184057	0.8749200509	0.4118300472	0.9953020134	0.9953020134
441	0.9315294405	0.3086472851	0.8754370462	0.4129768867	0.9953020134	0.9953020134
442	0.9317051882	0.3081658655	0.8757475368	0.4136680614	0.9953020134	0.9953020134
443	0.9317637855	0.3075630072	0.8758510827	0.4138989673	0.9953020134	0.9953020134
444	0.9317930869	0.3071245145	0.8759028648	0.414014517	0.9953020134	0.9953020134
445	0.9329916263	0.3064443213	0.876981462	0.4164329781	0.9966442953	0.9966442953
446	0.9332851006	0.3060600232	0.8775001972	0.4176040495	0.9966442953	0.9966442953
447	0.9334612739	0.3055344663	0.8778117329	0.4183098592	0.9966442953	0.9966442953
448	0.9332140665	0.3051877923	0.8778953926	0.418499718	0.9959731544	0.9959731544
449	0.9335666634	0.3047646185	0.8785196679	0.4199207697	0.9959731544	0.9959731544
450	0.9338312859	0.3042711373	0.8789884573	0.4209929078	0.9959731544	0.9959731544
451	0.9342726571	0.3036955077	0.8797708858	0.4227920228	0.9959731544	0.9959731544
452	0.9343788488	0.3032375914	0.8804837916	0.4244419004	0.9953020134	0.9953020134
453	0.9344672528	0.3029638181	0.8806408043	0.4248066457	0.9953020134	0.9953020134
454	0.9347915438	0.302282416	0.881216997	0.4261494253	0.9953020134	0.9953020134
455	0.9351861476	0.3019113259	0.8813923268	0.4265593561	0.9959731544	0.9959731544
456	0.9355992775	0.3015383159	0.8821265512	0.4282828283	0.9959731544	0.9959731544
457	0.9357764449	0.3012020639	0.8824415934	0.42902573	0.9959731544	0.9959731544
458	0.9358059793	0.3009342496	0.8824941223	0.4291497976	0.9959731544	0.9959731544
459	0.9358945938	0.3003945823	0.8826517466	0.4295224313	0.9959731544	0.9959731544
460	0.936337918	0.299844194	0.8834407133	0.4313953488	0.9959731544	0.9959731544
461	0.9366041141	0.2993842851	0.8839147707	0.4325269601	0.9959731544	0.9959731544
462	0.9369592779	0.2990942774	0.8845476392	0.4340450424	0.9959731544	0.9959731544
463	0.9372850814	0.2986419267	0.8851285653	0.4354460094	0.9959731544	0.9959731544
464	0.9372457425	0.2980801357	0.8855890616	0.4365616721	0.9953020134	0.9953020134
465	0.938124559	0.297677914	0.8860958695	0.4377948113	0.9966442953	0.9966442953
466	0.9383322383	0.2974012682	0.8864665068	0.4387001477	0.9966442953	0.9966442953
467	0.9384509535	0.2968807932	0.8866784388	0.4392191659	0.9966442953	0.9966442953
468	0.938747873	0.2962406879	0.8872087124	0.4405221003	0.9966442953	0.9966442953
469	0.9394100459	0.2958929828	0.8878597884	0.4421303184	0.9973154362	0.9973154362
470	0.9395289539	0.2955566779	0.8880722441	0.4426571343	0.9973154362	0.9973154362
471	0.9395586856	0.2950245494	0.8881253739	0.4427890346	0.9973154362	0.9973154362
472	0.9400644126	0.2945521093	0.8890295543	0.4450434262	0.9973154362	0.9973154362
473	0.9400941783	0.2942158587	0.8890827987	0.4451767525	0.9973154362	0.9973154362
474	0.9400644126	0.2936829559	0.8890295543	0.4450434262	0.9973154362	0.9973154362
475	0.9409283811	0.2929155682	0.8905762363	0.4489425982	0.9973154362	0.9973154362
476	0.9408687461	0.2925761858	0.8904693958	0.4486714976	0.9973154362	0.9973154362
477	0.9408315815	0.2922470847	0.8909384615	0.4498636777	0.9966442953	0.9966442953
478	0.9411300095	0.2917143804	0.8914738442	0.451230629	0.9966442953	0.9966442953
479	0.9412494337	0.2914290385	0.8916881776	0.4517797384	0.9966442953	0.9966442953
480	0.9413091572	0.2908562762	0.8917953829	0.4520547945	0.9966442953	0.9966442953
481	0.9419433342	0.2904838371	0.8923964549	0.4536019536	0.9973154362	0.9973154362
482	0.9422422667	0.290111801	0.8929332303	0.4549908145	0.9973154362	0.9973154362
483	0.9424516323	0.2897466568	0.8933093573	0.4559680884	0.9973154362	0.9973154362
484	0.9425713116	0.2895558768	0.8935244294	0.4565284178	0.9973154362	0.9973154362
485	0.9428407012	0.2892401094	0.8940087204	0.4577942083	0.9973154362	0.9973154362
486	0.9430503329	0.2891325498	0.8943857543	0.4587835752	0.9973154362	0.9973154362
487	0.9428407012	0.2888551297	0.8940087204	0.4577942083	0.9973154362	0.9973154362
488	0.9431701643	0.2883528742	0.8946013451	0.4593508501	0.9973154362	0.9973154362
489	0.9434398963	0.2879901943	0.8950868045	0.4606323621	0.9973154362	0.9973154362
490	0.9435298413	0.2875402763	0.8952487414	0.4610611232	0.9973154362	0.9973154362
491	0.9441599365	0.2869064176	0.8963839425	0.4640849469	0.9973154362	0.9973154362
492	0.9444001943	0.2864216705	0.8968171576	0.4652473388	0.9973154362	0.9973154362
493	0.9444602778	0.2860261605	0.8969255269	0.4655388471	0.9973154362	0.9973154362
494	0.9445804678	0.2856404981	0.8971423439	0.4661229611	0.9973154362	0.9973154362
495	0.9447006884	0.2854445549	0.8973592658	0.4667085427	0.9973154362	0.9973154362
496	0.9449712967	0.2851078933	0.8978477239	0.4680314961	0.9973154362	0.9973154362
497	0.9450013738	0.2846278039	0.8979020298	0.468178954	0.9973154362	0.9973154362
498	0.9449111481	0.2842922045	0.8977391317	0.4677368587	0.9973154362	0.9973154362
499	0.9453367232	0.2838507414	0.8979636843	0.4683464567	0.9979865772	0.9979865772
500	0.9452721544	0.2835475203	0.8983910791	0.4695102686	0.9973154362	0.9973154362
501	0.9454226551	0.2830643738	0.8986630034	0.4702531646	0.9973154362	0.9973154362
502	0.9455430902	0.2828125999	0.8988806614	0.4708491762	0.9973154362	0.9973154362
503	0.9458141814	0.2823274802	0.8993707775	0.472195742	0.9973154362	0.9973154362
504	0.945874445	0.2820490748	0.8994797648	0.4724960254	0.9973154362	0.9973154362
505	0.9463266669	0.2817600167	0.9002980123	0.4747603834	0.9973154362	0.9973154362
506	0.9463568304	0.28152988	0.900352615	0.4749121125	0.9973154362	0.9973154362
507	0.9463869958	0.2809855281	0.9004072244	0.4750639386	0.9973154362	0.9973154362
508	0.9465378517	0.2806187703	0.9006803708	0.4758245277	0.9973154362	0.9973154362
509	0.9466585711	0.2804229844	0.9008990072	0.4764347547	0.9973154362	0.9973154362
510	0.947175124	0.2800755245	0.9012870282	0.4775208735	0.9979865772	0.9979865772
511	0.9474469689	0.2796842827	0.9017794412	0.4789049919	0.9979865772	0.9979865772
512	0.9476887399	0.2794648291	0.9022175936	0.480142073	0.9979865772	0.9979865772
513	0.9480516278	0.2788748852	0.902875621	0.4820097245	0.9979865772	0.9979865772
514	0.9482937076	0.2783196649	0.9033148395	0.4832629184	0.9979865772	0.9979865772
515	0.9485359109	0.2779876214	0.9037544856	0.4845226458	0.9979865772	0.9979865772
516	0.9485056287	0.2776498296	0.9036995064	0.4843648208	0.9979865772	0.9979865772
517	0.9486267691	0.2773964164	0.9039194632	0.4849967384	0.9979865772	0.9979865772
518	0.9487176447	0.2770028581	0.904084501	0.4854717597	0.9979865772	0.9979865772
519	0.9488691427	0.2766025224	0.9043596981	0.486265533	0.9979865772	0.9979865772
520	0.9490510041	0.276169958	0.9046901558	0.4872214941	0.9979865772	0.9979865772
521	0.9492026086	0.2757172199	0.9049657217	0.4880210043	0.9979865772	0.9979865772
522	0.949263264	0.2753684696	0.9050759951	0.4883415435	0.9979865772	0.9979865772
523	0.949597007	0.2749509231	0.9056829795	0.4901120633	0.9979865772	0.9979865772
524	0.9499006135	0.2745586546	0.9062354903	0.4917328042	0.9979865772	0.9979865772
525	0.9502651977	0.2740949671	0.9068993939	0.4936918991	0.9979865772	0.9979865772
526	0.9505692317	0.2732562558	0.9074533903	0.4953364424	0.9979865772	0.9979865772
527	0.9505388195	0.273035955	0.9073979602	0.4951714952	0.9979865772	0.9979865772
528	0.9509647668	0.2725631188	0.9081745984	0.4974907996	0.9979865772	0.9979865772
529	0.9513606313	0.2720298318	0.9088969538	0.4996639785	0.9979865772	0.9979865772
530	0.9515434491	0.2716725719	0.9092307363	0.5006734007	0.9979865772	0.9979865772
531	0.9517568255	0.2712245393	0.9096204592	0.5018562268	0.9979865772	0.9979865772
532	0.951695851	0.2709668251	0.9095090757	0.5015177066	0.9979865772	0.9979865772
533	0.9519397956	0.2706826735	0.9099547734	0.502874535	0.9979865772	0.9979865772
534	0.9521533498	0.2701446038	0.9103451173	0.5040677966	0.9979865772	0.9979865772
535	0.952061936	0.269665232	0.9107369611	0.5052703162	0.9973154362	0.9973154362
536	0.9523978762	0.2692415542	0.9113519787	0.5071672355	0.9973154362	0.9973154362
537	0.9523062326	0.2687935022	0.9111841643	0.5066484828	0.9973154362	0.9973154362
538	0.9523367785	0.2686357001	0.9112400955	0.5068212824	0.9973154362	0.9973154362
539	0.9527034822	0.268161977	0.9119118068	0.5089041096	0.9973154362	0.9973154362
540	0.9529481083	0.2676612189	0.9123601647	0.5103021978	0.9973154362	0.9973154362
541	0.9531622591	0.2672332941	0.9127528397	0.5115318417	0.9973154362	0.9973154362
542	0.953315283	0.2668819385	0.9130335289	0.5124137931	0.9973154362	0.9973154362
543	0.9536521085	0.2665212755	0.9136516531	0.5143648321	0.9973154362	0.9973154362
544	0.95395852	0.2660637795	0.9142143109	0.5161514415	0.9973154362	0.9973154362
545	0.9542037911	0.2656042465	0.9146649364	0.51758969	0.9973154362	0.9973154362
546	0.9541117997	0.2652778355	0.9144958998	0.5170494085	0.9973154362	0.9973154362
547	0.9542037911	0.2649387142	0.9146649364	0.51758969	0.9973154362	0.9973154362
548	0.9545719343	0.2644640935	0.9153417082	0.5197621546	0.9973154362	0.9973154362
549	0.9546333191	0.2640939934	0.9154546009	0.5201260063	0.9973154362	0.9973154362
550	0.9548482282	0.2637045165	0.9158499446	0.5214035088	0.9973154362	0.9973154362
551	0.955093957	0.2634676627	0.9163021844	0.5228712175	0.9973154362	0.9973154362
552	0.9554935363	0.2629709425	0.9170380273	0.5252739484	0.9973154362	0.9973154362
553	0.9561060715	0.2625815159	0.9175990292	0.5271180432	0.9979865772	0.9979865772
554	0.9561983858	0.2620775449	0.9177691006	0.5276792051	0.9979865772	0.9979865772
555	0.9562291612	0.2619387962	0.917825805	0.5278665247	0.9979865772	0.9979865772
556	0.9563214992	0.261691011	0.9179959605	0.5284292822	0.9979865772	0.9979865772
557	0.9565986204	0.2610395556	0.9185068056	0.5301247772	0.9979865772	0.9979865772
558	0.9566910299	0.2606605884	0.9186772136	0.5306923626	0.9979865772	0.9979865772
559	0.95712251	0.2603005311	0.919473288	0.5333572453	0.9979865772	0.9979865772
560	0.9572150207	0.25983457	0.9196440549	0.5339317774	0.9979865772	0.9979865772
561	0.9573075492	0.2595055076	0.9198148852	0.5345075485	0.9979865772	0.9979865772
562	0.957616107	0.258960822	0.9203847784	0.5364357864	0.9979865772	0.9979865772
563	0.9579248638	0.2585753274	0.9209553781	0.538377987	0.9979865772	0.9979865772
564	0.9582338197	0.2580564269	0.9215266858	0.5403343023	0.9979865772	0.9979865772
565	0.9586048299	0.2575554566	0.9222131913	0.5427007299	0.9979865772	0.9979865772
566	0.9586048299	0.2572329333	0.9222131913	0.5427007299	0.9979865772	0.9979865772
567	0.9587904428	0.2567764363	0.9225568278	0.5438917337	0.9979865772	0.9979865772
568	0.9589761276	0.2563772054	0.9229007205	0.5450879765	0.9979865772	0.9979865772
569	0.9591309198	0.2560049822	0.9231874936	0.5460888726	0.9979865772	0.9979865772
570	0.9598436084	0.2552956732	0.9245089487	0.5507407407	0.9979865772	0.9979865772
571	0.9598436084	0.255055325	0.9245089487	0.5507407407	0.9979865772	0.9979865772
572	0.9601538034	0.2545853901	0.9250846751	0.5527881041	0.9979865772	0.9979865772
573	0.9601538034	0.2542943288	0.9250846751	0.5527881041	0.9979865772	0.9979865772
574	0.960619472	0.2538589136	0.9259496105	0.5558878505	0.9979865772	0.9979865772
575	0.9607747953	0.2534662309	0.9262382818	0.556928839	0.9979865772	0.9979865772
576	0.9607747953	0.2530937668	0.9262382818	0.556928839	0.9979865772	0.9979865772
577	0.9608680134	0.2527061264	0.926411571	0.5575553056	0.9979865772	0.9979865772
578	0.9611477762	0.2523969554	0.9269318279	0.5594431904	0.9979865772	0.9979865772
579	0.9614588149	0.2520567089	0.9275105769	0.5615558912	0.9979865772	0.9979865772
580	0.9615210468	0.2518653155	0.9276264134	0.5619803477	0.9979865772	0.9979865772
581	0.9616144097	0.2514921115	0.9278002224	0.5626182369	0.9979865772	0.9979865772
582	0.9614899298	0.2511887638	0.9275684915	0.5617680393	0.9979865772	0.9979865772
583	0.9615832867	0.2508990541	0.9277422788	0.5624054463	0.9979865772	0.9979865772
584	0.9615832867	0.2505531966	0.9277422788	0.5624054463	0.9979865772	0.9979865772
585	0.9616144097	0.2502280749	0.9278002224	0.5626182369	0.9979865772	0.9979865772
586	0.9618946074	0.2498883332	0.9283220406	0.5645406226	0.9979865772	0.9979865772
587	0.9619568957	0.2495302081	0.9284380799	0.5649696049	0.9979865772	0.9979865772
588	0.9618323271	0.2493657145	0.9282060303	0.5641122914	0.9979865772	0.9979865772
589	0.9619568957	0.24909969	0.9284380799	0.5649696049	0.9979865772	0.9979865772
590	0.9623307952	0.2486501804	0.9291349255	0.5675572519	0.9979865772	0.9979865772
591	0.9623619666	0.2480932935	0.9291930431	0.5677739595	0.9979865772	0.9979865772
592	0.9627288033	0.2478038314	0.9292953526	0.5681557847	0.9986577181	0.9986577181
593	0.9625178539	0.2475212656	0.9294837407	0.5688599847	0.9979865772	0.9979865772
594	0.9629470793	0.2472381223	0.929702196	0.5696784074	0.9986577181	0.9986577181
595	0.9630406565	0.2468867458	0.9298766665	0.5703334611	0.9986577181	0.9986577181
596	0.963259074	0.2465422682	0.9302840192	0.571867794	0.9986577181	0.9986577181
597	0.962985819	0.2462628283	0.9303569255	0.572143132	0.9979865772	0.9979865772
598	0.9636649693	0.245793491	0.9310414789	0.5747392816	0.9986577181	0.9986577181
599	0.963391757	0.2454387808	0.9311150139	0.5750193349	0.9979865772	0.9979865772
600	0.9635792285	0.2450086891	0.9314653177	0.5763565891	0.9979865772	0.9979865772
601	0.964071207	0.2446566011	0.9318001731	0.5776397516	0.9986577181	0.9986577181
602	0.9641650027	0.2443833131	0.931975432	0.578313253	0.9986577181	0.9986577181
603	0.9643213696	0.2440347008	0.9322676767	0.5794392523	0.9986577181	0.9986577181
604	0.9645090768	0.2435763798	0.9326186124	0.5807962529	0.9986577181	0.9986577181
605	0.9646655553	0.2431736221	0.9329112607	0.5819319515	0.9986577181	0.9986577181
606	0.9646655553	0.2427449126	0.9329112607	0.5819319515	0.9986577181	0.9986577181
607	0.965220209	0.2422679085	0.9333630738	0.5836926695	0.9993288591	0.9993288591
608	0.9654707999	0.2419375583	0.9338318323	0.5855289029	0.9993288591	0.9993288591
609	0.965564805	0.2416583635	0.9340077381	0.5862204724	0.9993288591	0.9993288591
610	0.9653233199	0.2413189778	0.9341423918	0.5867507886	0.9986577181	0.9986577181
611	0.9655427741	0.2409731959	0.9345534912	0.5883748517	0.9986577181	0.9986577181
612	0.9656054936	0.2406415866	0.9346710147	0.5888405224	0.9986577181	0.9986577181
613	0.9656682213	0.2402276753	0.9347885677	0.5893069307	0.9986577181	0.9986577181
614	0.9659192136	0.2399390085	0.9352590756	0.5911799762	0.9986577181	0.9986577181
615	0.9660133693	0.2396610585	0.9354356381	0.5918854415	0.9986577181	0.9986577181
616	0.9663901759	0.2392298148	0.9361425556	0.5947242206	0.9986577181	0.9986577181
617	0.9663901759	0.2388526646	0.9361425556	0.5947242206	0.9986577181	0.9986577181
618	0.9665786895	0.2385696428	0.9364964152	0.5961538462	0.9986577181	0.9986577181
619	0.9664215897	0.2379022824	0.9362015137	0.5949620152	0.9986577181	0.9986577181
620	0.9667987149	0.2374480575	0.9369095896	0.597830454	0.9986577181	0.9986577181
621	0.966704406	0.2371058723	0.9367324703	0.5971107544	0.9986577181	0.9986577181
622	0.9667987149	0.2367510294	0.9369095896	0.597830454	0.9986577181	0.9986577181
623	0.9667672766	0.236452932	0.9368505424	0.5975903614	0.9986577181	0.9986577181
624	0.9668615977	0.2361263244	0.9370277065	0.5983112183	0.9986577181	0.9986577181
625	0.967081752	0.2358299476	0.9374413499	0.6	0.9986577181	0.9986577181
626	0.9672705355	0.2353721938	0.9377961922	0.6014551334	0.9986577181	0.9986577181
627	0.9674593927	0.234921149	0.9381513033	0.602917342	0.9986577181	0.9986577181
628	0.9672075995	0.234743608	0.9376778816	0.6009693053	0.9986577181	0.9986577181
629	0.9672705355	0.2343318542	0.9377961922	0.6014551334	0.9986577181	0.9986577181
630	0.9673334797	0.2339062283	0.9379145327	0.6019417476	0.9986577181	0.9986577181
631	0.9673020066	0.2335601833	0.9378553588	0.6016983421	0.9986577181	0.9986577181
632	0.9674593927	0.2333125794	0.9381513033	0.602917342	0.9986577181	0.9986577181
